/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
/,Process,2100-03,Train 1,LSU-CR-P-01,2100-03-01,2170-CM-003,Primary Crusher 3 & 4 Air Compressor 1,16-Feb-2026,30-Mar-2026,23-Feb-2026,-35,14,(Important) (D:-45d) (C),MEC+PIP+ELE,,PIL(MCC7),UPLOADED TO ACONEX,13-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2100-03-01,PR2ME-PIL-QTY-50-HOP-DR-2100-03-01,PR2ME-PIL-QTY-65-HOP-2100-03-01,,4-PRC pre-comm,A - Proceed,2026/3/3,A - Proceed,2026/1/4,A - Proceed,2026/4/2,Subsystem C1C Ready,2026/4/2,Subsystem C1C Ready,2026/4/2,TRUE,2100-03-01,PR2ME-PIL-QTY-59-HOP-2100-03-01,PR2ME-PIL-QTY-50-HOP-DR-2100-03-01,PR2ME-PIL-QTY-65-HOP-2100-03-01,TRUE,TRUE,TRUE,1,0,,
778,Process,2100-02,Train 1,LSU-CR-P-01,2100-02-03,2111-VE-403,Primary Crusher 4 Discharge Chute Air Cannon 3,16-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Critical) (D:-63d),MEC+INS,,PIL(MCC7),,10-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2100-02-03,N/A,"电气：N/A

仪表：PR2ME-PIL-QTY-70-HOP-2100-02-03
4月20日申请最终走查",,,A - Proceed,2026/3/24,N/A,,,,Partial,2026/3/24,Partial,2026/3/24,TRUE,2100-02-03,PR2ME-PIL-QTY-59-HOP-2100-02-03,,,TRUE,FALSE,FALSE,0,1,,
779,Process,2100-02,Train 1,LSU-CR-P-01,2100-02-02,2111-VE-402,Primary Crusher 4 Discharge Chute Air Cannon 2,16-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Critical) (D:-63d),MEC+INS,,PIL(MCC7),,10-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2100-02-02,N/A,"电气：N/A

仪表：PR2ME-PIL-QTY-70-HOP-2100-02-02
4月20日申请最终走查",,,A - Proceed,2026/3/24,N/A,,,,Partial,2026/3/24,Partial,2026/3/24,TRUE,2100-02-02,PR2ME-PIL-QTY-59-HOP-2100-02-02,,,TRUE,FALSE,FALSE,0,1,,
/,Process,2100-02,Train 1,LSU-CR-P-01,2100-02-01,2111-VE-401,Primary Crusher 4 Discharge Chute Air Cannon 1,16-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Critical) (D:-63d),MEC+PIP+INS,,PIL(MCC7),,10-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2100-02-01,PR2ME-PIL-QTY-50-HOP-AP-2100-02-01,"电气：N/A

仪表：PR2ME-PIL-QTY-70-HOP-2100-02-01
4月20日申请最终走查",,,A - Proceed,2026/3/24,A - Proceed,2026/1/4,,,Partial,2026/3/24,Partial,2026/3/24,TRUE,2100-02-01,PR2ME-PIL-QTY-59-HOP-2100-02-01,PR2ME-PIL-QTY-50-HOP-AP-2100-02-01,,TRUE,TRUE,FALSE,0,1,,
781,Process,2100-01,BOP,LSU-CR-P-01,2100-01-03,2111-VE-303,Primary Crusher 3 Discharge Chute Air Cannon 3,16-Feb-2026,23-Mar-2026,23-Feb-2026,-28,13,(Non-Critical) (D:-36d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-2100-01-03,N/A,N/A,,,A - Proceed,2026/3/24,N/A,,N/A,,Subsystem C1C Ready,2026/3/24,Subsystem C1C Ready,2026/3/24,TRUE,2100-01-03,PR2ME-PIL-QTY-59-HOP-2100-01-03,,,TRUE,FALSE,FALSE,0,0,,
782,Process,2100-01,BOP,LSU-CR-P-01,2100-01-02,2111-VE-302,Primary Crusher 3 Discharge Chute Air Cannon 2,16-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Non-Critical) (D:-63d),MEC+INS,,PIL(MCC7),,,,PR2ME-PIL-QTY-59-HOP-2100-01-02,N/A,"电气：N/A

仪表：

PR2ME-2100-PIL-QTY-RQI-60060，RQI包预计4月26日提交审核
",,,A - Proceed,2026/3/24,N/A,,,,Partial,2026/3/24,Partial,2026/3/24,TRUE,2100-01-02,PR2ME-PIL-QTY-59-HOP-2100-01-02,,,TRUE,FALSE,FALSE,0,1,,
783,,3220,,LSU-CC-P-55,,,Crushed Pebbles Screening & Conveying,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
784,Process,3220-01,BOP,LSU-CC-P-55,3220-01-01,3215-CV-010,Pebble Crusher Discharge Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-01-01,,,,TRUE,TRUE,TRUE,,,,
785,Process,3220-01,BOP,LSU-CC-P-55,3220-01-02,3215-CV-010,Pebble Crusher Discharge Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,设备号登记错误，3215-CV-010-M1,,,,,,,,,,,,,,,TRUE,3220-01-02,,,,FALSE,TRUE,TRUE,,,,
786,Process,3220-01,BOP,LSU-CC-P-55,3220-01-03,3215-HT-010,Pebble Crusher Discharge Conveyor Take-Up Winch,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-01-03,,,,,A - Proceed,2026/4/15,,,,,Partial,2026/4/15,Partial,2026/4/15,TRUE,3220-01-03,PR2ME-PIL-QTY-59-HOP-3220-01-03,,,TRUE,TRUE,TRUE,,,,
788,Process,3220-01,BOP,LSU-CC-P-55,3220-01-05,3215-MS-005,Pebble Crusher Discharge Conveyor Magnet,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-01-05,,,,TRUE,TRUE,TRUE,,,,
789,Process,3220-01,BOP,LSU-CC-P-55,3220-01-06,3215-SC-007,Pebble Crusher Discharge Conveyor Weightometer,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-01-06,,,,TRUE,TRUE,TRUE,,,,
790,Process,3220-02,BOP,LSU-CC-P-55,3220-02-01,3215-CV-011,Crushed Pebble Screening Feed Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-02-01,,,,TRUE,TRUE,TRUE,,,,
791,Process,3220-02,BOP,LSU-CC-P-55,3220-02-02,3215-CV-011,Crushed Pebble Screening Feed Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,设备号登记错误，3215-CV-011-M1,,,,,,,,,,,,,,,TRUE,3220-02-02,,,,FALSE,TRUE,TRUE,,,,
792,Process,3220-02,BOP,LSU-CC-P-55,3220-02-03,3215-HT-011,Crushed Pebble Screening Feed Conveyor Take-Up Winch,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-02-03,,,,,A - Proceed,2026/4/15,,,,,Partial,2026/4/15,Partial,2026/4/15,TRUE,3220-02-03,PR2ME-PIL-QTY-59-HOP-3220-02-03,,,TRUE,TRUE,TRUE,,,,
793,Process,3220-02,BOP,LSU-CC-P-55,3220-02-04,3215-GA-005,Crushed Pebble Distribution Bin Diverter Bucket,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-02-04,,,,,Issued for Review / Approval,2026/4/18,,,,,,,,,TRUE,3220-02-04,PR2ME-PIL-QTY-59-HOP-3220-02-04,,,TRUE,TRUE,TRUE,,,,
794,Process,3220-02,BOP,LSU-CC-P-55,3220-02-05,3215-HP-005,Crushed Pebble Distribution Bin Diverter Bucket Hydraulic Power Pack,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-02-05,,,,,A - Proceed,2026/4/20,,,,,Partial,2026/4/20,,,TRUE,3220-02-05,PR2ME-PIL-QTY-59-HOP-3220-02-05,,,TRUE,TRUE,TRUE,,,,
796,Process,3220-03,BOP,LSU-CC-P-55,3220-03-01,3221-BN-008,Crushed Pebbles Distribution Bin,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-03-01,,,,TRUE,TRUE,TRUE,,,,
797,Process,3220-03,BOP,LSU-CC-P-55,3220-03-02,3221-FE-004/005,Crushed Pebble Screen Vibrating Feeder 1 & 2 & VSDs,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-03-02,,,,TRUE,TRUE,TRUE,,,,
798,Process,3220-03,BOP,LSU-CC-P-55,3220-03-03,3221-GA-003/004,Crushed Pebble Distribution Feeder 1 & 2 Isolation Gates,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3220-03-03,,,,,Issued for Review / Approval,2026/4/18,,,,,,,,,TRUE,3220-03-03,PR2ME-PIL-QTY-59-HOP-3220-03-03,,,TRUE,TRUE,TRUE,,,,
799,Process,3220-03,BOP,LSU-CC-P-55,3220-03-06,3221-HP-003,Crushed Pebble Distribution Bin Isolation Gates Hydraulic Power Unit,,,,0,,,,,PIL(MCC15),,,,"4月1日：（1）连接件（三通）螺纹牙距与螺栓不匹配，正在等待厂家解决；（2）缺少O型密封圈及塑料管卡，等待AMMAN确认；（3）部分软管及敷设路径需要更改，等待TQ回复（暂无TQ号，联系单号15YXK-GC-1313）。
4月10日：等待INTECH厂家重新发货，暂无到货时间（PIL采购部：TQ-1952 业主正在询价，4月17日授标）
HOP注油后提交",,,,,,,,,,,,,,,TRUE,3220-03-06,,,,FALSE,TRUE,TRUE,,,,
800,Process,3220-03,BOP,LSU-CC-P-55,3220-03-07,3221-PU-067,Pebble Screening Area Sump Pump & Screen,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-SP-3220-03-07,,,,,,A - Proceed,2026/4/13,,,Partial,2026/4/13,Partial,2026/4/13,TRUE,3220-03-07,,PR2ME-PIL-QTY-50-HOP-SP-3220-03-07,,TRUE,TRUE,TRUE,,,,
801,Process,3220-04,BOP,LSU-CC-P-55,3220-04-01,3223-CV-012,Crushed Pebble Screen Undersize Conveyor 1,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-PRW-3220-04-01,,,,,,A - Proceed,2026/3/20,,,Partial,2026/3/20,Partial,2026/3/20,TRUE,3220-04-01,,PR2ME-PIL-QTY-50-HOP-PRW-3220-04-01,,TRUE,TRUE,TRUE,,,,
802,Process,3220-04,BOP,LSU-CC-P-55,3220-04-02,3223-CV-012-M1,Crushed Pebble Screen Undersize Conveyor 1 Motor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-04-02,,,,TRUE,TRUE,TRUE,,,,
803,Process,3220-05,BOP,LSU-CC-P-55,3220-05-01,3223-CV-013,Crushed Pebble Screen Under Conveyor 2,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-PRW-3220-05-01,,,,,,A - Proceed,2026/3/20,,,Partial,2026/3/20,Partial,2026/3/20,TRUE,3220-05-01,,PR2ME-PIL-QTY-50-HOP-PRW-3220-05-01,,TRUE,TRUE,TRUE,,,,
804,Process,3220-05,BOP,LSU-CC-P-55,3220-05-02,3223-CV-013-M1,Crushed Pebble Screen Under Conveyor 2 Motor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-05-02,,,,TRUE,TRUE,TRUE,,,,
805,Process,3220-06,BOP,LSU-CC-P-55,3220-06-01,3223-CV-302,Ball Mill 5 Crushed Pebble Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-06-01,,,,TRUE,TRUE,TRUE,,,,
806,Process,3220-06,BOP,LSU-CC-P-55,3220-06-02,3223-SC-304,Ball Mill 5 Crushed Pebble Conveyor Weightometer,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-06-02,,,,TRUE,TRUE,TRUE,,,,
807,Process,3220-06,BOP,LSU-CC-P-55,3220-06-03,3223-CV-302-M1,Ball Mill 5 Crushed Pebble Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-06-03,,,,TRUE,TRUE,TRUE,,,,
808,Process,3220-07,BOP,LSU-CC-P-55,3220-07-01,3223-CV-402,Ball Mill 6 Crushed Pebble Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-07-01,,,,TRUE,TRUE,TRUE,,,,
809,Process,3220-07,BOP,LSU-CC-P-55,3220-07-02,3223-SC-404,Ball Mill 6 Crushed Pebble Conveyor Weightometer,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-07-02,,,,TRUE,TRUE,TRUE,,,,
810,Process,3220-07,BOP,LSU-CC-P-55,3220-07-03,3223-CV-402-M1,Ball Mill 6 Crushed Pebble Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-07-03,,,,TRUE,TRUE,TRUE,,,,
811,Process,3220-08,BOP,LSU-CC-P-55,3220-08-01,3222-CV-014,Pebble Sizing Screen Oversize Discharge Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-08-01,,,,TRUE,TRUE,TRUE,,,,
812,Process,3220-08,BOP,LSU-CC-P-55,3220-08-02,3222-CV-014,Pebble Sizing Screen Oversize Discharge Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,设备号登记错误，3222-CV-014-M1,,,,,,,,,,,,,,,TRUE,3220-08-02,,,,FALSE,TRUE,TRUE,,,,
813,Process,3220-08,BOP,LSU-CC-P-55,3220-08-03,3222-CV-015,Pebble Sizing Screen Oversize Transfer Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-08-03,,,,TRUE,TRUE,TRUE,,,,
814,Process,3220-08,BOP,LSU-CC-P-55,3220-08-04,3222-SC-405,Pebble Sizing Screen Oversize Transfer Conveyor Weightometer,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-08-04,,,,TRUE,TRUE,TRUE,,,,
815,Process,3220-08,BOP,LSU-CC-P-55,3220-08-05,3222-CV-015,Pebble Sizing Screen Oversize Transfer Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,设备号登记错误，3222-CV-015-M1,,,,,,,,,,,,,,,TRUE,3220-08-05,,,,FALSE,TRUE,TRUE,,,,
816,Process,3220-09,BOP,LSU-CC-P-55,3220-09-01,3224-CV-016,Crushed Pebble SAG Mill Transfer Conveyor,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-PRW-3220-09-01,,,,,,A - Proceed,2026/3/20,,,Partial,2026/3/20,Partial,2026/3/20,TRUE,3220-09-01,,PR2ME-PIL-QTY-50-HOP-PRW-3220-09-01,,TRUE,TRUE,TRUE,,,,
817,Process,3220-09,BOP,LSU-CC-P-55,3220-09-02,3224-BN-001,Crushed Pebble SAG Mill Feed Distribution Bin,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-09-02,,,,TRUE,TRUE,TRUE,,,,
818,Process,3220-09,BOP,LSU-CC-P-55,3220-09-03,3224-CV-016-M1,Crushed Pebble SAG Mill Transfer Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-09-03,,,,TRUE,TRUE,TRUE,,,,
819,Process,3220-10,BOP,LSU-CC-P-55,3220-10-01,3224-CV-303,SAG Mill 3 Crushed Pebble Feed Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-10-01,,,,TRUE,TRUE,TRUE,,,,
820,Process,3220-10,BOP,LSU-CC-P-55,3220-10-02,3224-CV-303-M1,SAG Mill 3 Crushed Pebble Feed Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-10-02,,,,TRUE,TRUE,TRUE,,,,
821,Process,3220-10,BOP,LSU-CC-P-55,3220-10-03,3224-CV-403,SAG Mill 4 Crushed Pebble Feed Conveyor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-10-03,,,,TRUE,TRUE,TRUE,,,,
822,Process,3220-10,BOP,LSU-CC-P-55,3220-10-04,3224-CV-403-M1,SAG Mill 4 Crushed Pebble Feed Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,,,,,,,,,,,,,,,,TRUE,3220-10-04,,,,TRUE,TRUE,TRUE,,,,
823,,3780,,LSU-CC-P-22,,,Reagents,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
824,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-02,3586-HO-006,CCD Flocculant Storage Hopper & Bag Breaker,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+ELE+INS,,PIL(MCC7),,16-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-02,N/A,"电气：电机安装测试PR2ME-3500-PIL-QTY-RQI-50038已关闭；无A类尾项
电缆安装测试PR2ME-3500-PIL-QTY-RQI-50108；
预计4月20日申请现场走查

仪表：NA",,,A - Proceed,2026/4/13,N/A,,,,Partial,2026/4/13,Partial,2026/4/13,TRUE,3580-01-02,PR2ME-PIL-QTY-59-HOP-3580-01-02,,,TRUE,FALSE,FALSE,1,0,,
825,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-03,3586-BL-004,CCD Flocculant Blower,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+ELE+INS,,PIL(MCC7),,19-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-03,N/A,"电气：电机安装测试PR2ME-3500-PIL-QTY-RQI-50038已关闭，无A类尾项；
电缆安装测试PR2ME-3500-PIL-QTY-RQI-50109；
预计4月20日申请现场走查；

仪表：
NA",,,A - Proceed,2026/4/6,N/A,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3580-01-03,PR2ME-PIL-QTY-59-HOP-3580-01-03,,,TRUE,FALSE,FALSE,1,0,,
/,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-04,3586-TK-005,CCD Flocculant Mixing Tank & Agitator,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-04,PR2ME-PIL-QTY-50-HOP-WF-3580-01-04,"电气：电机安装测试PR2ME-3500-PIL-QTY-RQI-50038已关闭；
电缆安装测试PR2ME-3500-PIL-QTY-RQI-50111；
预计4月20日申请现场走查

仪表：
预计4月26日申请现场走查",,,A - Proceed,2026/4/7,A - Proceed,2026/2/9,,,Partial,2026/4/7,Partial,2026/4/7,TRUE,3580-01-04,PR2ME-PIL-QTY-59-HOP-3580-01-04,PR2ME-PIL-QTY-50-HOP-WF-3580-01-04,,TRUE,TRUE,FALSE,1,1,,
827,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-05,3586-HT-012,CCD Flocculant Plant Maintenance Hoist,30-Mar-2026,6-Apr-2026,30-Mar-2026,-7,15,(D:-7d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,1-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-05,N/A,N/A,手动葫芦,,A - Proceed,2026/4/6,N/A,,N/A,,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,TRUE,3580-01-05,PR2ME-PIL-QTY-59-HOP-3580-01-05,,,TRUE,FALSE,FALSE,0,0,,
/,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-06,3586-PU-004,CCD Flocculant Transfer Pump,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE,,PIL(MCC7),,19-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-06,PR2ME-PIL-QTY-50-HOP-FL-3580-01-06,"电气：电机安装测试PR2ME-3500-PIL-QTY-RQI-50037已关闭；
电缆安装测试PR2ME-3500-PIL-QTY-RQI-50112
预计4月20日申请现场走查


仪表：NA",,,A - Proceed,2026/4/6,A - Proceed,2026/4/6,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3580-01-06,PR2ME-PIL-QTY-59-HOP-3580-01-06,PR2ME-PIL-QTY-50-HOP-FL-3580-01-06,,TRUE,TRUE,FALSE,1,0,,
829,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-07,3586-TK-004,CCD Flocculant Storage Tank,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+ELE+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-3580-01-07,N/A,"电气：电缆安装测试PR2ME-3500-PIL-QTY-RQI-50113，
预计4月20日申请现场走查

仪表：
以上设备已安装接线，但起点端3586MECP001接线端子存在接线问题，已发联系单(NFCCHN-TECHQ-001959)，已回复解决
PR2ME-3500-PIL-QTY-RQI-60046，RQI包预计4月26日申请现场走查",,,A - Proceed,2026/4/6,N/A,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3580-01-07,PR2ME-PIL-QTY-59-HOP-3580-01-07,,,TRUE,FALSE,FALSE,1,1,,
/.,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-01,3586-PU-001/002/003/006,"CCD Flocculant Dosing Pumps 1, 2, 3, & Standby",30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE,,PIL(MCC7),,21-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-01,4月18日：pims已上传系统，RQI移交阿曼等待签字盖章,"电气：电机安装测试PR2ME-3500-PIL-QTY-RQI-50029已关闭；
电缆安装测试PR2ME-3500-PIL-QTY-RQI-50103；
RQI包预计4月26日申请现场走查

仪表：NA",,,A - Proceed,2026/4/7,,,,,Partial,2026/4/7,Partial,2026/4/7,TRUE,3580-02-01,PR2ME-PIL-QTY-59-HOP-3580-02-01,,,TRUE,FALSE,FALSE,1,0,,
/,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-02,3586-MX-403,CCD 4 Flocculant Mixer,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-02,4月19日：A类尾项现场验收完成，等待pims上传系统,"电气：N/A

仪表：
PR2ME-3500-PIL-QTY-RQI-60047，RQI包预计4月26日申请现场走查",,,A - Proceed,2026/4/6,,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3580-02-02,PR2ME-PIL-QTY-59-HOP-3580-02-02,,,TRUE,FALSE,FALSE,0,1,,
/,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-03,3586-MX-403,CCD 5 Flocculant Mixer,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-03,4月19日：A类尾项现场验收完成，等待pims上传系统,"电气：N/A

仪表：
PR2ME-3500-PIL-QTY-RQI-60048，RQI包预计4月26日申请现场走查",,,A - Proceed,2026/4/6,,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3580-02-03,PR2ME-PIL-QTY-59-HOP-3580-02-03,,,TRUE,FALSE,FALSE,0,1,,
/.,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-04,3586-MX-403,CCD 6 Flocculant Mixer,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+INS,,PIL(MCC7),,23-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-04,4月19日：A类尾项现场验收完成，等待pims上传系统,"电气：N/A

仪表：
PR2ME-3500-PIL-QTY-RQI-60050，RQI包预计4月26日申请现场走查",,,A - Proceed,2026/4/6,,,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3580-02-04,PR2ME-PIL-QTY-59-HOP-3580-02-04,,,TRUE,FALSE,FALSE,0,1,,
/.,Process,3780-01,Train 1,LSU-CC-P-22,3780-01-01,3781-TK-036,Flotation Collector 1 Header Tank,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+INS,,PIL(MCC15),,TBD,PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-3700-PIL-QTY-59-HOP-0004,"""1、包内含有15条管道
3700管线15条管线，完成5条，报验0条。
2、问题：缺少F to M（M10*1.5 to 3/8” NPTF） 转换头和Female Connector NPT SS316，业主重新采购（TQ-1875）
（PIL采购部：新增部分采购预计4月30到货，PO 3001719580,SRN-1842,预计4月22日到货。）
下一步工作计划：","电气：N/A


仪表：
问题：
计划5月11日子系统现场验收
",,,A - Proceed,2026/3/25,,,,,Partial,2026/3/25,Partial,2026/3/25,TRUE,3780-01-01,PR2ME-3700-PIL-QTY-59-HOP-0004,,,TRUE,FALSE,FALSE,,,,
/.,Process,3780-01,Train 1,LSU-CC-P-22,3780-01-02,3781-PU-079,Collector 1 Transfer Pump,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,"①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor
②MECH: waiting for first filling oil to the motor to complete the HOP",等待注油报验,"""1、包内含有7条管道
3700管线7条管线，完成 2 条，报验0条。
2、问题：缺少F to M（M10*1.5 to 3/8” NPTF） 转换头和Female Connector NPT SS316，业主重新采购（TQ-1875）
（PIL采购部：新增部分采购预计4月30到货，PO 3001719580,SRN-1842,预计4月22日到货。）
下一步工作计划：4月10日关闭1条A类尾项，剩余5条A类尾项（1条A类尾项25SRY6-SP37152型过滤器正在采购，2条A类尾项安全阀未到，2条A类尾项缺少DN12的管接头）","仪表：
问题：
计划5月11日子系统现场验收


电气：
计划5月1日HOP包递交至阿曼审核",,,,,,,,,,,,,TRUE,3780-01-02,,,,FALSE,FALSE,FALSE,,,,
/.,Process,3780-02,Train 1,LSU-CC-P-22,3780-02-01,3781-PU-086,Flotation Collector Dosing Pump 1 & VSD,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,"①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor
②MEC: pending MCCR-69 reports.",试剂泵安装时油已经注入，QC跟BILL商量后还是需要MCCR69来确保之前厂家注油的高度。拿到MCCR-69后提交HOP包,"""1、包内含有3条管道
3700管线3条管线，完成 1 条，报验0条。
2、问题：缺少F to M（M10*1.5 to 3/8” NPTF） 转换头和Female Connector NPT SS316，业主重新采购（TQ-1875）
（PIL采购部：新增部分采购预计4月30到货，PO 3001719580,SRN-1842,预计4月22日到货。）
下一步工作计划：","仪表：
问题：
计划5月12日子系统现场验收


电气：
计划5月1日HOP包递交至阿曼审核",,,,,,,,,,,,,TRUE,3780-02-01,,,,FALSE,FALSE,FALSE,,,,
