/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,Area,LSU,,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
1253,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-11,,3192-MC-731  BALL MILL 5 400V AUXILLIARY LUBE AND BRAKE MCC,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Critical) (D:-36d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,Power,LSU-CC-E-29 Ball Mill 5 Electrical,,TRUE,3192-50-11,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1254,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-12,,WELDING OUTLET/MAINTENANCE OUTLETS,19-Jan-2026,27-Apr-2026,23-Feb-2026,-63,18,(Non-Critical) (D:-98d),E-House,PR2ME-3192-PIL-QTY-65-HOP-0004,PIL(MCC15),,TBD,,N/A,N/A,"电气：
问题：
需等待业主接线端子到达，TQ1937未确认。（PIL采购部：TQ1937,已协调业主采购，预计5月15日到货）
2. 编号为3113-SO-306A、3113-SO-306B、
3113-SO-306C、3113-SO-306D的焊接插座接线端子太小无法接线，待采购新接线鼻。
(PIL采购部:PO# 3001712697 SRN-1823 –ETA Site 14 Apr.已到货，已出库)


仪表：N/A",,,N/A,,N/A,,,,,,,,Power,LSU-CC-E-29 Ball Mill 5 Electrical,,TRUE,3192-50-12,,,,FALSE,FALSE,FALSE,,,,
1255,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-13,,6.6kV SWITCHBOARD 3192-MC-432,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Critical) (D:-36d) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,Power,LSU-CC-E-29 Ball Mill 5 Electrical,,TRUE,3192-50-13,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1256,Electrical,3192-50,Train 1,LSU-CC-E-29,3192-50-14,,3192-SGR-302 BALL MILL 5 ELECTRICAL SUBSTATION,19-Jan-2026,23-Feb-2026,,-46076,9,(Critical) (C),E-House,PR2ME-3192-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3192-PIL-QTY-65-HOP-0005,,,N/A,,N/A,,A - Proceed,2026/2/24,Subsystem C1C Ready,2026/2/24,Subsystem C1C Ready,2026/2/24,Power,LSU-CC-E-29 Ball Mill 5 Electrical,,TRUE,3192-50-14,,,PR2ME-3192-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1257,,3191,,LSU-CC-E-30,,,SAG Mill 3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1258,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-01,,33 kV O/H FEED FROM BUS B,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-01,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1259,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-02,,33 kV O/H FEED FROM SAG MILL 4,19-Jan-2026,9-Feb-2026,,-46062,7,(Critical) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0002,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0002,,,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-02,,,PR2ME-3191-PIL-QTY-65-HOP-0002,FALSE,FALSE,TRUE,,,,
1260,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-03,,3191-SG-233 Switchboard,19-Jan-2026,9-Feb-2026,,-46062,7,(Critical) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-03,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1261,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-04,,400V SWITCHBOARD 3191-MC-733A,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-04,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1262,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-05,,3191-UP-001 SUBSTATION 230V UPS,19-Jan-2026,9-Feb-2026,23-Feb-2026,14,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-05,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1263,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-06,,3191-BC-001 125VDC BATTERY CHARGER,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-06,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1264,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-07,,3191-DB-001 HVAC PANEL,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-07,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1265,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-08,,3111-DB-001/3111-DB-003/3111-DB-731/2321-DB-301  L&SP DISTRIBUTION BOARD,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Important) (D:-39d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/4/6,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-08,,,PR2ME-3191-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1266,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-09,,3191-MC-732 SAG MILL 3 400V GMD LV DISTRIBUTION MCC,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Critical) (D:-39d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0005,PIL(MCC7&15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/4/6,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-09,,,PR2ME-3191-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,0,0,,
1267,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-10,,400V SWITCHBOARD 3191-MC-733B,19-Jan-2026,9-Feb-2026,9-Feb-2026,0,7,(Critical) (D:-24d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0006,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/2/12,Subsystem C1C Ready,2026/2/12,Subsystem C1C Ready,2026/2/12,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-10,,,PR2ME-3191-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1268,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-11,,3111-DB-002  L&SP DISTRIBUTION BOARD,19-Jan-2026,9-Feb-2026,,-46062,7,(Critical) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0005,,,N/A,,N/A,,A - Proceed,2026/4/6,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-11,,,PR2ME-3191-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1269,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-12,,SAG Mill 3 GMD Lube and Brake System MCC,19-Jan-2026,23-Feb-2026,23-Feb-2026,0,9,(Critical) (D:-39d) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0005,PIL(MCC7&15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0005,,1-Mill pre-comm,N/A,,N/A,,A - Proceed,2026/4/6,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-12,,,PR2ME-3191-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,0,0,,
1270,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-13,,3111-SO-301/303/305 MAINTENANCE & WELDING OUTLETS,19-Jan-2026,27-Apr-2026,23-Feb-2026,-63,18,(Non-Critical) (D:-98d),E-House,PR2ME-3191-PIL-QTY-65-HOP-0004,PIL(MCC15),,TBD,,N/A,N/A,"电气：
问题：
编号为3111-SO-306A、3111-SO-306B、3111-SO-306C、3111-SO-306D的焊接插座接线端子太小无法接线，待采购新接线鼻。
(PIL采购部:PO# 3001712697 SRN-1823 –ETA Site 14 Apr.已到货，已出库)

仪表：N/A",,,N/A,,N/A,,,,,,,,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-13,,,,FALSE,FALSE,FALSE,,,,
1271,Electrical,3191-50,Train 1,LSU-CC-E-30,3191-50-14,,6.6kV SWITCHBOARD 3191-MC-433,19-Jan-2026,23-Feb-2026,,-46076,9,(Non-Critical) (C),E-House,PR2ME-3191-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3191-PIL-QTY-65-HOP-0005,,,N/A,,N/A,,A - Proceed,2026/4/6,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,Power,LSU-CC-E-30 SAG Mill 3 Electrical,,TRUE,3191-50-14,,,PR2ME-3191-PIL-QTY-65-HOP-0005,FALSE,FALSE,TRUE,,,,
1272,,3291,,LSU-CC-E-31,,,Pebble Crushing S/S Switchgear,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1273,Electrical,3291-50,Train 1,LSU-CC-E-31,3291-50-01,,33KV O/H FEED From Bus D ,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Critical) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,PIL(MCC15),UPLOADED TO ACONEX,6-Apr-2026,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-31 Pebble Crushing S/S Switchgear 3291-SG-211,,TRUE,3291-50-01,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1274,Electrical,3291-50,Train 1,LSU-CC-E-31,3291-50-02,,33KV O/H FEED From Bus E ,16-Mar-2026,20-Apr-2026,,-46132,17,(Critical) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,,,,TRUE,3291-50-02,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1275,Electrical,3291-50,Train 1,LSU-CC-E-31,3291-50-03,,33kV Switchboard 3291-SG-211,16-Mar-2026,20-Apr-2026,,-46132,17,(Critical) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,,,,TRUE,3291-50-03,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1276,,3291,,LSU-CC-E-32,,,Pebble Crushing S/S LV MCC,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1277,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-04,,400V Switchboard 3291-MC-711A,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Critical) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-32 Pebble Crushing S/S LV MCC 3291-MC-711,,TRUE,3291-50-04,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1278,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-05,,3291-UP-001 SUBSTATION 230V UPS,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Important) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-32 Pebble Crushing S/S LV MCC 3291-MC-711,,TRUE,3291-50-05,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1279,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-06,,3291-BC-001 125VDC BATTERY CHARGER,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Important) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,Not PIL Scope,UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-32 Pebble Crushing S/S LV MCC 3291-MC-711,,TRUE,3291-50-06,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1280,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-07,,Pebble Crushing and Screening L&SP Distribution Boards,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(Critical) (D:-42d),E-House,PR2ME-3291-PIL-QTY-65-HOP-0005,PIL(MCC15),,TBD,"E&I: lighting materials are in shortage




缺照明材料",N/A,N/A,"电气：
PR2ME-PIL-QTY-65-HOP-3291-50-07
缺照明材料

仪表：N/A",,,N/A,,N/A,,,,,,,,Power,LSU-CC-E-32 Pebble Crushing S/S LV MCC 3291-MC-711,,TRUE,3291-50-07,,,,FALSE,FALSE,FALSE,,,,
1281,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-08,,400V Switchboard 3291-MC-711B,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Critical) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-32 Pebble Crushing S/S LV MCC 3291-MC-711,,TRUE,3291-50-08,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1282,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-09,,3291-DB-001 SS HVAC,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Important) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0004,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-32 Pebble Crushing S/S LV MCC 3291-MC-711,,TRUE,3291-50-09,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1283,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-10,,3212-DB-019/3141-DB-007B/3214-DB-018/3215-DB-011/3222-DB-014/3221-DB-701/3222-DB-014,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(Critical) (D:-42d),E-House,PR2ME-3291-PIL-QTY-65-HOP-0005,PIL(MCC15),,,"E&I: lighting materials are in shortage




缺照明材料",N/A,N/A,"电气：
PR2ME-PIL-QTY-65-HOP-3291-50-10
缺照明材料

仪表：N/A",,,N/A,,N/A,,,,,,,,Power,LSU-CC-E-32 Pebble Crushing S/S LV MCC 3291-MC-711,,TRUE,3291-50-10,,,,FALSE,FALSE,FALSE,,,,
1284,Electrical,3291-50,Train 1,LSU-CC-E-32,3291-50-11,, 3221-WO-001/3222-WO-001/3223-WO-001 WELDING OUTLET,16-Mar-2026,,,0,,,E-House,PR2ME-3291-PIL-QTY-65-HOP-0003,PIL(MCC15),,,,,N/A,N/A,,,,,N/A,,N/A,,,,,,,,,TRUE,3291-50-11,,,,TRUE,FALSE,FALSE,,,,
1285,,3291,,LSU-CC-E-33,,,Pebble Crushing S/S MV Switchboard,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1286,Electrical,3291-50,Train 1,LSU-CC-E-33,3291-50-12,,6.6kV Switchboard 3291-MC-411A,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Important) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-33 Pebble Crushing S/S MV Switchboard 3291-MC-411,,TRUE,3291-50-12,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1287,Electrical,3291-50,Train 1,LSU-CC-E-33,3291-50-13,,6.6kV Switchboard 3291-MC-411B,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(Important) (D:-35d) (C),E-House,PR2ME-3291-PIL-QTY-65-HOP-0005,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3291-PIL-QTY-65-HOP-0004,,,N/A,,N/A,,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,,,Power,LSU-CC-E-33 Pebble Crushing S/S MV Switchboard 3291-MC-411,,TRUE,3291-50-13,,,PR2ME-3291-PIL-QTY-65-HOP-0004,FALSE,FALSE,TRUE,,,,
1288,,7910,,LSU-CC-E-40,,,Bus C,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1289,Electrical,7910-50,BOP,LSU-CC-E-40,7910-50-02,,7910-SG-211 BUS C,12-Jan-2026,29-Dec-2025,,-46020,53,(G:14d) (C),E-House,PR2ME-7910-PIL-QTY-65-HOP-0001,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-7910-PIL-QTY-65-HOP-0001,,,N/A,,N/A,,A - Proceed,2026/1/4,Subsystem C1C Ready,2026/1/4,Subsystem C1C Ready,2026/1/4,Power,LSU-CC-E-40 7910-SG-211 BUS C,,TRUE,7910-50-02,,,PR2ME-7910-PIL-QTY-65-HOP-0001,FALSE,FALSE,TRUE,,,,
1290,Electrical,7910-50,BOP,LSU-CC-E-40,7910-50-06,,7910-SWR-222 HARMONIC FILTER,,,,0,,,E-House,PR2ME-7910-PIL-QTY-65-HOP-0003,PIL(MCC15),,,,,N/A,"电气：计划6月19日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Power,LSU-CC-E-40 7910-SG-211 BUS C,,TRUE,7910-50-06,,,,TRUE,FALSE,FALSE,,,,
1291,,3194,,LSU-CC-E-41,,,Ball Mill 6 Electrical,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
1292,Electrical,3194-50,BOP,LSU-CC-E-41,3194-50-01,,33 kV O/H FEED TO 3194-SG-242 FROM MAIN SUB,,6-Apr-2026,,-46118,15,(D:-135d) (C),E-House,PR2ME-3194-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3194-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/4/10,Subsystem C1C Ready,2026/4/10,Subsystem C1C Ready,2026/4/10,Power,LSU-CC-E-41 Ball Mill 6 Electrical,,TRUE,3194-50-01,,,PR2ME-3194-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1293,Electrical,3194-50,BOP,LSU-CC-E-41,3194-50-02,,33 kV O/H FEED FROM BALL MILL 5,,6-Apr-2026,,-46118,15,(Critical) (C),E-House,PR2ME-3194-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3194-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/4/10,Subsystem C1C Ready,2026/4/10,Subsystem C1C Ready,2026/4/10,Power,LSU-CC-E-41 Ball Mill 6 Electrical,,TRUE,3194-50-02,,,PR2ME-3194-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1294,Electrical,3194-50,BOP,LSU-CC-E-41,3194-50-03,,3194-SG-242 Switchgear,,6-Apr-2026,,-46118,15,(Critical) (C),E-House,PR2ME-3194-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3194-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/4/10,Subsystem C1C Ready,2026/4/10,Subsystem C1C Ready,2026/4/10,Power,LSU-CC-E-41 Ball Mill 6 Electrical,,TRUE,3194-50-03,,,PR2ME-3194-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1295,Electrical,3194-50,BOP,LSU-CC-E-41,3194-50-04,,400V SWITCHBOARD 3194-MC-742A,25-May-2026,6-Apr-2026,25-May-2026,49,15,(G:45d) (C),E-House,PR2ME-3194-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3194-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/4/10,Subsystem C1C Ready,2026/4/10,Subsystem C1C Ready,2026/4/10,Power,LSU-CC-E-41 Ball Mill 6 Electrical,,TRUE,3194-50-04,,,PR2ME-3194-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
1296,Electrical,3194-50,BOP,LSU-CC-E-41,3194-50-05,,3194-UP-001 SUBSTATION 230V UPS,25-May-2026,6-Apr-2026,25-May-2026,49,15,(G:45d) (C),E-House,PR2ME-3194-PIL-QTY-65-HOP-0006,PIL(MCC15),UPLOADED TO ACONEX,,,N/A,N/A,PR2ME-3194-PIL-QTY-65-HOP-0006,,,N/A,,N/A,,A - Proceed,2026/4/10,Subsystem C1C Ready,2026/4/10,Subsystem C1C Ready,2026/4/10,Power,LSU-CC-E-41 Ball Mill 6 Electrical,,TRUE,3194-50-05,,,PR2ME-3194-PIL-QTY-65-HOP-0006,FALSE,FALSE,TRUE,,,,
