查找,,,,,,,,,,,,,,,,,365,"Total Subsystem QTY (Week 20, 21 and 22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/.,,,,,,,,,,,,,,,,,81,Uploaded QTY(uploaded/canceled/N/A),,,,,,,RCC Verification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Master List - 3-Week Lookahead
February 2nd, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"3WLA on Weeks: 6, 7, 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Total Subsytems 3WLA,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Received Last Week,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Forecasted Next Week,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Delayed from Last week,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Total Subsytems Next Week,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
822,Process,3220-10,BOP,LSU-CC-P-55,3220-10-04,3224-CV-403-M1,SAG Mill 4 Crushed Pebble Feed Conveyor Motor,,,,0,,,,,PIL(MCC15),,,,"
HOP(PR2ME-PIL-QTY-59-3220-08-01)预计5月23日提交业主审核",N/A,"电气：计划6月17日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,,,,,3220-10-04,TRUE,Grinding,LSU-CC-P-55 Crushed Pebble Screening And Conveying,,TRUE,3220-10-04,,,,FALSE,FALSE,FALSE,,,,
823,,3780,,LSU-CC-P-22,,,Reagents,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
824,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-02,3586-HO-006,CCD Flocculant Storage Hopper & Bag Breaker,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-30d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,16-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-02,N/A,PR2ME-PIL-QTY-65-HOP-3580-01-02,,,A - Proceed,2026/4/13,N/A,,A - Proceed,2026/4/29,Subsystem C1C Ready,2026/4/29,Partial,2026/4/13,,,,,3580-01-02,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-02,PR2ME-PIL-QTY-59-HOP-3580-01-02,,PR2ME-PIL-QTY-65-HOP-3580-01-02,TRUE,FALSE,TRUE,1,0,,
825,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-03,3586-BL-004,CCD Flocculant Blower,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-30d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,19-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-03,N/A,PR2ME-PIL-QTY-65-HOP-3580-01-03,,,A - Proceed,2026/4/6,N/A,,A - Proceed,2026/4/29,Subsystem C1C Ready,2026/4/29,Partial,2026/4/6,,,,,3580-01-03,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-03,PR2ME-PIL-QTY-59-HOP-3580-01-03,,PR2ME-PIL-QTY-65-HOP-3580-01-03,TRUE,FALSE,TRUE,1,0,,
/,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-04,3586-TK-005,CCD Flocculant Mixing Tank & Agitator,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-04,PR2ME-PIL-QTY-50-HOP-WF-3580-01-04,"电气：PR2ME-PIL-QTY-65-HOP-3580-01-04

仪表：PR2ME-PIL-QTY-70-HOP-3580-01-04，已签字，待上传",,,A - Proceed,2026/4/7,A - Proceed,2026/2/9,,,Partial,2026/4/7,Partial,2026/4/7,,,,,3580-01-04,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-04,PR2ME-PIL-QTY-59-HOP-3580-01-04,PR2ME-PIL-QTY-50-HOP-WF-3580-01-04,PR2ME-PIL-QTY-65-HOP-3580-01-04,TRUE,TRUE,FALSE,1,1,,
827,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-05,3586-HT-012,CCD Flocculant Plant Maintenance Hoist,30-Mar-2026,6-Apr-2026,30-Mar-2026,-7,15,(D:-7d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,1-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-05,N/A,N/A,Manual Hoist,,A - Proceed,2026/4/6,N/A,,N/A,,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,,,,,3580-01-05,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-05,PR2ME-PIL-QTY-59-HOP-3580-01-05,,,TRUE,FALSE,FALSE,0,0,,
/,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-06,3586-PU-004,CCD Flocculant Transfer Pump,30-Mar-2026,27-Apr-2026,30-Mar-2026,-28,18,(D:-30d) (C),MEC+PIP+ELE,,PIL(MCC7),UPLOADED TO ACONEX,19-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-01-06,PR2ME-PIL-QTY-50-HOP-FL-3580-01-06,PR2ME-PIL-QTY-65-HOP-3580-01-06,,,A - Proceed,2026/4/6,A - Proceed,2026/4/6,A - Proceed,2026/4/29,Subsystem C1C Ready,2026/4/29,Partial,2026/4/6,,,,,3580-01-06,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-06,PR2ME-PIL-QTY-59-HOP-3580-01-06,PR2ME-PIL-QTY-50-HOP-FL-3580-01-06,PR2ME-PIL-QTY-65-HOP-3580-01-06,TRUE,TRUE,TRUE,1,0,,
829,Process,3580-01,Train 1,LSU-CC-P-22,3580-01-07,3586-TK-004,CCD Flocculant Storage Tank,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+ELE+INS,,PIL(MCC7),UPLOADED TO ACONEX,TBD,,PR2ME-PIL-QTY-59-HOP-3580-01-07,N/A,"PR2ME-PIL-QTY-65-HOP-3580-01-07
PR2ME-PIL-QTY-70-HOP-3580-01-07",,,A - Proceed,2026/4/6,N/A,,A - Proceed,2026/5/13,Subsystem C1C Ready,2026/5/13,Partial,2026/4/6,,,,,3580-01-07,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-01-07,PR2ME-PIL-QTY-59-HOP-3580-01-07,,"PR2ME-PIL-QTY-65-HOP-3580-01-07
PR2ME-PIL-QTY-70-HOP-3580-01-07",TRUE,FALSE,TRUE,1,1,,
/.,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-01,3586-PU-001/002/003/006,"CCD Flocculant Dosing Pumps 1, 2, 3, & Standby",30-Mar-2026,4-May-2026,30-Mar-2026,-35,19,(Important) (D:-39d) (C),MEC+PIP+ELE,,PIL(MCC7),UPLOADED TO ACONEX,21-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-01,PR2ME-PIL-QTY-50-HOP-FL-3580-02-01,PR2ME-PIL-QTY-65-HOP-3580-02-01,,,A - Proceed,2026/4/7,A - Proceed,2026/4/22,A - Proceed,2026/5/8,Subsystem C1C Ready,2026/5/8,Partial,2026/4/7,,,,,3580-02-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-01,PR2ME-PIL-QTY-59-HOP-3580-02-01,PR2ME-PIL-QTY-50-HOP-FL-3580-02-01,PR2ME-PIL-QTY-65-HOP-3580-02-01,TRUE,TRUE,TRUE,1,0,,
/,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-02,3586-MX-403,CCD 4 Flocculant Mixer,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+INS,,PIL(MCC7),UPLOADED TO ACONEX,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-02,PR2ME-PIL-QTY-50-HOP-FL-3580-02-02,PR2ME-PIL-QTY-70-HOP-3580-02-02,,,A - Proceed,2026/4/6,A - Proceed,2026/4/23,A - Proceed,2026/5/13,Subsystem C1C Ready,2026/5/13,Partial,2026/4/6,,,,,3580-02-02,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-02,PR2ME-PIL-QTY-59-HOP-3580-02-02,PR2ME-PIL-QTY-50-HOP-FL-3580-02-02,PR2ME-PIL-QTY-70-HOP-3580-02-02,TRUE,TRUE,TRUE,0,1,,
/,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-03,3586-MX-403,CCD 5 Flocculant Mixer,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+INS,,PIL(MCC7),,22-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-03,PR2ME-PIL-QTY-50-HOP-FL-3580-02-03,"电气：N/A

仪表：HOP包：PR2ME-PIL-QTY-70-HOP-3580-02-03;
5月2日已提交业主,待审核 已签字，待上传系统",,,A - Proceed,2026/4/6,A - Proceed,2026/4/23,,,Partial,2026/4/23,Partial,2026/4/6,,,,,3580-02-03,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-03,PR2ME-PIL-QTY-59-HOP-3580-02-03,PR2ME-PIL-QTY-50-HOP-FL-3580-02-03,,TRUE,TRUE,FALSE,0,1,,
/.,Process,3580-02,Train 1,LSU-CC-P-22,3580-02-04,3586-MX-403,CCD 6 Flocculant Mixer,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+INS,,PIL(MCC7),,23-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3580-02-04,PR2ME-PIL-QTY-50-HOP-FL-3580-02-04,"电气：N/A

仪表：
PR2ME-3500-PIL-QTY-RQI-60093；已走查，1个A 类尾项，预计5月16日关闭。",,,A - Proceed,2026/4/6,A - Proceed,2026/4/28,,,Partial,2026/4/28,Partial,2026/4/6,,,,,3580-02-04,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3580-02-04,PR2ME-PIL-QTY-59-HOP-3580-02-04,PR2ME-PIL-QTY-50-HOP-FL-3580-02-04,,TRUE,TRUE,FALSE,0,1,,
/.,Process,3780-01,Train 1,LSU-CC-P-22,3780-01-01,3781-TK-036,Flotation Collector 1 Header Tank,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+INS,,PIL(MCC15),,TBD,PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-3700-PIL-QTY-59-HOP-0004,"5条A类尾项（缺少DN25直接，MCC15自购预计5月中旬到货)，到货后2天尾项关闭。

PR2ME-PIL-QTY-50-HOP-DI-3780-01-01","电气：N/A

仪表：
计划5月19日子系统RQI现场验收",,,A - Proceed,2026/3/25,Issued for Review / Approval,,,,Partial,2026/3/25,Partial,2026/3/25,,,,,3780-01-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-01-01,PR2ME-3700-PIL-QTY-59-HOP-0004,,,TRUE,FALSE,FALSE,,,,
/.,Process,3780-01,Train 1,LSU-CC-P-22,3780-01-02,3781-PU-079,Collector 1 Transfer Pump,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-PIL-QTY-59-HOP-3780-01-02,"剩余5条A类尾项（1条A类尾项25SRY6-SP37152型过滤器业主正在采购，4条A类尾项缺少DN12的管接头MCC15自购预计5月中到货）
（PIL采购部：SRY6 DN25 过滤器TQ1897 PO 3001723055 SRN-1872 预计5月20日到货）
PR2ME-PIL-QTY-50-HOP-DI-3780-01-02","电气：PR2ME-PIL-QTY-65-HOP-3780-01-02

仪表：
计划5月19日子系统RQI现场验收",,,A - Proceed,2026/5/9,,,,,Partial,2026/5/9,,,,,,,3780-01-02,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-01-02,PR2ME-PIL-QTY-59-HOP-3780-01-02,,PR2ME-PIL-QTY-65-HOP-3780-01-02,TRUE,FALSE,FALSE,,,,
/.,Process,3780-02,Train 1,LSU-CC-P-22,3780-02-01,3781-PU-086,Flotation Collector Dosing Pump 1 & VSD,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-PIL-QTY-59-HOP-3780-02-01,"共5条A类尾项，（缺少DN12直接，MCC15自购预计5月中旬到货），管道到货后2天尾项关闭。

PR2ME-PIL-QTY-50-HOP-DI-3780-02-01","仪表：
计划5月23日子系统RQI现场验收

电气：无A类尾项
5月5日HOP包已递交至阿曼审核
5月8日阿曼反馈修改，计划5月15日递交至阿曼审核
PR2ME-PIL-QTY-70-HOP-3780-02-01",,,A - Proceed,2026/5/2,Issued for Review / Approval,,,,Partial,2026/5/2,,,,,,,3780-02-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-02-01,PR2ME-PIL-QTY-59-HOP-3780-02-01,,,TRUE,FALSE,FALSE,,,,
/.,Process,3780-02,Train 1,LSU-CC-P-22,3780-02-02,3781-PU-093/094/096/116,"Sulfide Cleaner Flotation Collector Dosing Pumps 8, 9, 11, & 14 & VSDs",30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,"①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor
",PR2ME-PIL-QTY-59-HOP-3780-02-02,共14条A类尾项（缺少DN10直接，MCC15自购预计5月中旬到货）,"仪表：
计划5月24日子系统RQI现场验收

电气：
5月5日HOP包已递交至阿曼审核
5月8日阿曼反馈修改，计划5月15日递交至阿曼审核
PR2ME-PIL-QTY-65-HOP-3780-02-02",,,A - Proceed,2026/5/2,,,,,Partial,2026/5/2,,,,,,,3780-02-02,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-02-02,PR2ME-PIL-QTY-59-HOP-3780-02-02,,,TRUE,FALSE,FALSE,,,,
/.,Process,3780-03,Train 1,LSU-CC-P-22,3780-03-01,3782-TK-037,Collector 2 Header Tank,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+INS,,PIL(MCC15),,TBD,PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-3700-PIL-QTY-59-HOP-0004,"缺少DN12，DN25直接（MCC15自购预计5月中到货），管件到货后2天验收完成。

PR2ME-PIL-QTY-50-HOP-DI-3780-03-01","仪表：
计划5月20日子系统RQI现场验收

电气：N/A",,,A - Proceed,2026/3/25,Issued for Review / Approval,,,,Partial,2026/3/25,Partial,2026/3/25,,,,,3780-03-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-03-01,PR2ME-3700-PIL-QTY-59-HOP-0004,,,TRUE,FALSE,FALSE,,,,
/.,Process,3780-03,Train 1,LSU-CC-P-22,3780-03-02,3780-PU-080,Collector 2 Transfer Pump & VSD,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,,PR2ME-PIL-QTY-59-HOP-3780-03-02,PR2ME-PIL-QTY-50-HOP-DI-3780-03-02,"仪表：
计划5月20日子系统RQI现场验收

电气：PR2ME-PIL-QTY-65-HOP-3780-03-02",,,A - Proceed,2026/5/9,A - Proceed,2026/4/20,,,Partial,2026/5/9,,,,,,,3780-03-02,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-03-02,PR2ME-PIL-QTY-59-HOP-3780-03-02,PR2ME-PIL-QTY-50-HOP-DI-3780-03-02,PR2ME-PIL-QTY-65-HOP-3780-03-02,TRUE,TRUE,FALSE,,,,
/.,Process,3780-03,Train 1,LSU-CC-P-22,3780-03-03,3780-PU-180,Reagents Area Sump Pump,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,22-Apr-2026,"E&I: PR2ME-3700-PIL-QTY-RQI-50058 Walkdown completed, punch items not yet uploaded to Sharepoint Master Register.




5月9日子系统RQI已验收完成，尾项待上传平台
PR2ME-3700-PIL-QTY-RQI-50058",PR2ME-3700-PIL-QTY-59-HOP-0004,PR2ME-PIL-QTY-50-HOP-SP-3780-03-03,"仪表：
计划5月20日子系统RQI现场验收

电气：
5月9日子系统RQI已验收完成，尾项待上传平台
PR2ME-3700-PIL-QTY-RQI-50058",,,A - Proceed,2026/3/25,A - Proceed,2026/4/17,,,Partial,2026/4/17,Partial,2026/4/17,,,,,3780-03-03,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-03-03,PR2ME-3700-PIL-QTY-59-HOP-0004,PR2ME-PIL-QTY-50-HOP-SP-3780-03-03,,TRUE,TRUE,FALSE,,,,
/.,Process,3780-04,Train 1,LSU-CC-P-22,3780-04-01,3782-PU-117~127,Collector 2 Dosing Pumps to Sulfide Flotation 1~11 & VSDs,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Critical) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,"①E&I: 22 instruments that cannot be installed due to connection type mismatch: design is threaded, while piping side is compression fitting. Ref: NFCCHN-TECHQ-001879, re-procured ETA 15 May.




1.该子系统共22块仪表，安装不了，设计是螺纹的，管道留的是卡套的（TQ-001879，已回复需重新采购）（PIL采购部：TQ1879，PO#3001723055  SRN-1872 预计5月15日到货）
",PR2ME-PIL-QTY-59-HOP-3780-04-01,"缺少加药管管件（缺少DN10直接，MCC15自购预计5月中到货），管件到货后2天验收完成。

PR2ME-PIL-QTY-50-HOP-DI-3780-04-01","电气：PR2ME-PIL-QTY-65-HOP-3780-04-01




仪表：
问题：
该子系统共22块仪表，安装不了，设计是螺纹的，管道留的是卡套的（TQ-001879，已回复需重新采购）
（PIL采购部：TQ1879，PO#3001723055  SRN-1872 预计5月20日到货）



",,,A - Proceed,2026/5/2,Issued for Review / Approval,,,,Partial,2026/5/2,,,,,,,3780-04-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-04-01,PR2ME-PIL-QTY-59-HOP-3780-04-01,,PR2ME-PIL-QTY-65-HOP-3780-04-01,TRUE,FALSE,FALSE,,,,
/.,Process,3780-05,Train 1,LSU-CC-P-22,3780-05-01,,NaHS Ringmain Distribution,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+INS,,PIL(MCC15),,TBD,PIP: Shortage of DN110*20PE TEE 2 pieces,,"缺少dn110*20PE三通2个（压力变送器用，MTO表未提供），已写联系单（15YXK-GC-1297）
已在仓库及冶炼厂查找无替代材料。
共13条A类尾项，（缺少DN20直接，MCC15自购预计5月中到货）

PR2ME-PIL-QTY-50-HOP-RG-3780-05-01","电气：N/A

仪表：
仪表待安装，（压力变送器用，MTO表未提供），已写联系单（15YXK-GC-1297）
（PIL采购部：联系单1297，TQ-1875，PO#3001719580，SRN-1842，4月24日已到货）",,,,,,,,,,,,,,,,,3780-05-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-05-01,,,,TRUE,FALSE,FALSE,,,,
/.,Process,3780-06,Train 1,LSU-CC-P-22,3780-06-01,3785-PU-175,Frother Transfer Pump & VSD,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,,PR2ME-PIL-QTY-59-HOP-3780-06-01,"
剩余3条A类尾项（缺少DN25直接，MCC15自购预计5月中到货） 

PR2ME-3700-PIL-QTY-RQI-40053","电气：PR2ME-PIL-QTY-65-HOP-3780-06-01

仪表：
问题：
仪表安装不了，设计是螺纹的，管道留的是卡套的（TQ-001793，是让业主确定压力变送器的位置，并不涉及采购）
（PIL采购部：TQ1793不涉及采购内容）

",,,A - Proceed,2026/5/8,,,,,Partial,2026/5/8,,,,,,,3780-06-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-06-01,PR2ME-PIL-QTY-59-HOP-3780-06-01,,PR2ME-PIL-QTY-65-HOP-3780-06-01,TRUE,FALSE,FALSE,,,,
/.,Process,3780-06,Train 1,LSU-CC-P-22,3780-06-02,3785-TK-043,Frother Storage Tank,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+INS,,PIL(MCC15),,TBD,PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-3700-PIL-QTY-59-HOP-0004,"
21条A类尾项（缺少DN10，DN25直接，MCC15自购预计5月中到货）

PR2ME-3700-PIL-QTY-RQI-40045","电气：N/A

仪表：
计划5月20子系统RQI现场验收",,,A - Proceed,2026/3/25,,,,,Partial,2026/3/25,Partial,2026/3/25,,,,,3780-06-02,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-06-02,PR2ME-3700-PIL-QTY-59-HOP-0004,,,TRUE,FALSE,FALSE,,,,
/.,Process,3780-07,Train 1,LSU-CC-P-22,3780-07-01,3785-PU-100/101,Frother Pumps 1 & 2 & VSDs,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-PIL-QTY-59-HOP-3780-07-01,"
共18条A类尾项（缺少DN10，DN25直接，预计5月中到货）
,管件到货后3天报验完成。

PR2ME-3700-PIL-QTY-RQI-40046","电气：PR2ME-PIL-QTY-65-HOP-3780-07-01


仪表：
计划5月21子系统RQI现场验收",,,A - Proceed,2026/5/2,,,,,Partial,2026/5/2,,,,,,,3780-07-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-07-01,PR2ME-PIL-QTY-59-HOP-3780-07-01,,PR2ME-PIL-QTY-65-HOP-3780-07-01,TRUE,FALSE,FALSE,,,,
/.,Process,3780-08,Train 1,LSU-CC-P-22,3780-08-01,3785-PU-142~144/146,"Frother Pumps 10~12, & 14 & VSDs",30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Critical) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,,PR2ME-PIL-QTY-59-HOP-3780-08-01,"剩余8条A类尾项（缺少DN10直接，MCC15自购预计5月中到货)

PR2ME-3700-PIL-QTY-RQI-40054","电气：PR2ME-PIL-QTY-65-HOP-3780-08-01


仪表：
计划5月15日子系统现RQI场验收",,,A - Proceed,2026/5/2,,,,,Partial,2026/5/2,,,,,,,3780-08-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-08-01,PR2ME-PIL-QTY-59-HOP-3780-08-01,,PR2ME-PIL-QTY-65-HOP-3780-08-01,TRUE,FALSE,FALSE,,,,
/,Process,3780-09,Train 1,LSU-CC-P-22,3780-09-01,3785-PU-176/177,Frother Pumps 17 & 18 & VSDs,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-PIL-QTY-59-HOP-3780-09-01,"剩余6条A类尾项，缺少DN10直接，MCC15自购预计5月中到货。

PR2ME-PIL-QTY-50-HOP-FR-3780-09-01","仪表：
计划5月21子系统RQI现场验收

电气：
5月7日HOP包已递交至阿曼审核
5月8日阿曼反馈修改，计划5月14日递交至阿曼审核
PR2ME-PIL-QTY-65-HOP-3780-09-01",,,A - Proceed,2026/5/2,Issued for Review / Approval,,,,Partial,2026/5/2,,,,,,,3780-09-01,TRUE,Thickening and Sulphide,LSU-CC-P-22 Reagents,,TRUE,3780-09-01,PR2ME-PIL-QTY-59-HOP-3780-09-01,,,TRUE,FALSE,FALSE,,,,
848,,3780,,LSU-CC-P-53,,,Reagents BOP,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
/.,Process,3780-02,BOP,LSU-CC-P-22,3780-02-03,3781-PU-165/166,Oxide Cleaner Flotation Collector Dosing Pumps 15 & 16 & VSDs,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①PIP: Shortage of F to M（M10*1.5 to 3/8” NPTF）adaptor,PR2ME-PIL-QTY-59-HOP-3780-02-03,"2条A类尾项,缺少Y型过滤器，预计5月20日到货，到货后2天尾项关闭。

PR2ME-PIL-QTY-50-HOP-DI-3780-02-03","

电气：PR2ME-PIL-QTY-65-HOP-3780-02-03

仪表：
计划5月21子系统RQI现场验收",,,A - Proceed,2026/5/4,,,,,Partial,2026/5/4,,,,,,,3780-02-03,TRUE,Thickening and Sulphide,LSU-CC-P-53 Reagents Balance of Plant,,TRUE,3780-02-03,PR2ME-PIL-QTY-59-HOP-3780-02-03,,PR2ME-PIL-QTY-65-HOP-3780-02-03,TRUE,FALSE,FALSE,,,,
/.,Process,3780-04,BOP,LSU-CC-P-22,3780-04-02,3782-PU-169/170,Collector 2 Dosing Pumps to Oxide Flotation 15 & 16 & VSDs,30-Mar-2026,11-May-2026,30-Mar-2026,-42,20,(Important) (D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①PIP: Shortage of DN25 stainless steel blind 6 pieces (TQ-1033),PR2ME-PIL-QTY-59-HOP-3780-04-02,"
2条A类尾项,缺少DN10直接,MCC15自购预计5月中到货。



PR2ME-3700-PIL-QTY-RQI-40051","仪表：
计划5月21子系统RQI现场验收

电气：无A类尾项
5月12日HOP包已递交至阿曼审核
5月12日阿曼反馈修改，计划5月15日递交至阿曼审核
PR2ME-PIL-QTY-65-HOP-3780-04-02",,,A - Proceed,2026/5/2,,,,,Partial,2026/5/2,,,,,,,3780-04-02,TRUE,Thickening and Sulphide,LSU-CC-P-53 Reagents Balance of Plant,,TRUE,3780-04-02,PR2ME-PIL-QTY-59-HOP-3780-04-02,,,TRUE,FALSE,FALSE,,,,
851,Process,3780-07,BOP,LSU-CC-P-22,3780-07-02,3785-PU-137/140,Frother Pumps 5 & 8 & VSDs,,,,0,,,,,PIL(MCC15),,,,,N/A,N/A,,,,,N/A,,N/A,,,,,,,,,,3780-07-02,TRUE,,,,TRUE,3780-07-02,,,,TRUE,FALSE,FALSE,,,,
852,,3580,,LSU-CC-P-23,,,Lime Plant,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
